CID	Activity	MolecularWeight	HeavyAtomCount	RotatableBondCount	Complexity	XLogP	TPSA	HBondDonorCount	HBondAcceptorCount
9403	Active antagonist	396.600000	29	5	597.0	7.100	46.5	1	3
9411	Inactive	261.120000	14	2	312.0	2.100	49.4	1	2
9414	Inactive	222.280000	16	3	231.0	2.500	41.6	1	3
9415	Inactive	325.360000	23	0	575.0	-0.7	96.3	2	7
9419	Inactive	295.400000	22	3	398.0	2.7	26.8	0	3
9429	Inactive	446.600000	30	6	661.0	3.700	80.8	0	7
9443	Inactive	215.000000	12	0	157.0	4.200	0.0	0	3
9444	Active antagonist	244.200000	17	2	384.0	-2.200	141.0	4	5
9445	Inactive	207.010000	12	1	186.0	2.9	57.5	2	3
9454	Inactive	415.600000	24	8	529.0	3.3	71.1	0	6
9458	Inactive	248.150000	17	3	313.0	2.100	63.6	1	7
9462	Inactive	187.210000	14	1	167.0	2.100	26.0	1	2
9473	Inactive	194.180000	14	3	216.0	1.600	44.8	0	4
9476	Inactive	354.310000	25	5	534.0	-0.4	165.0	6	9
9481	Inactive	215.000000	12	0	157.0	4.400	0.0	0	3
9502	Inactive	249.090000	15	2	228.0	3.200	41.6	1	2
9526	Inactive	164.110000	9	1	172.0	0.9	51.8	0	6
9528	Inactive	182.060000	11	2	98.7	2.3	9.2	0	7
9554	Inactive	414.070000	25	6	530.0	4.9	37.3	1	17
9555	Inactive	514.080000	31	8	701.0	6.3	37.3	1	21
9559	Inactive	186.360000	13	8	80.2	3.9	0.0	0	0
9564	Inactive	271.340000	18	5	356.0	1.000	110.0	3	4
9567	Inactive	270.710000	19	1	396.0	2.800	32.7	0	2
9578	Inactive	246.960000	12	0	150.0	3.1	0.0	0	5
9589	Inactive	121.140000	9	1	112.0	0.400	30.0	0	2
9609	Inactive	90.190000	5	2	11.1	1.900	25.3	0	1
9635	Inactive	187.370000	8	0	79.5	3.2	0.0	0	3
9639	Inactive	338.040000	20	3	319.0	5.1	0.0	0	14
9642	Active agonist	494.500000	35	4	1070.0	3.200	99.1	1	9
9651	Inactive	287.350000	21	1	440.0	1.8	41.9	1	4
9677	Active antagonist	428.600000	31	10	680.0	7.300	43.4	0	3
9681	Inactive	353.500000	26	4	578.0	2.300	57.5	2	3
9687	Inactive	469.400000	32	8	759.0	-0.5	164.0	2	11
9690	Inactive	277.240000	20	1	382.0	4.700	29.1	1	4
9701	Inactive	181.230000	13	3	144.0	0.600	52.5	3	3
9707	Inactive	112.100000	8	0	74.9	1.700	20.2	1	2
9709	Inactive	129.110000	9	0	97.1	1.500	26.0	1	3
9731	Inactive	111.120000	8	0	66.9	1.100	26.0	1	2
9740	Inactive	85.060000	6	1	98.6	-0.800	61.1	1	3
9782	Active agonist	392.500000	28	2	805.0	1.900	94.8	3	6
9794	Inactive	142.080000	9	2	107.0	1.200	26.3	0	5
9795	Inactive	191.110000	13	0	199.0	2.600	45.8	0	5
9808	Inactive	158.560000	10	1	138.0	2.800	17.1	0	2
9862	Inactive	126.200000	9	3	119.0	1.900	17.1	0	1
9864	Inactive	42.040000	3	0	29.3	-0.3	49.8	1	2
9865	Inactive	60.120000	3	0	10.3	0.6	25.3	0	1
9873	Inactive	498.960000	26	6	527.0	6.9	0.0	0	17
9878	Active agonist	376.500000	27	1	787.0	2.000	74.6	2	5
9880	Active antagonist	416.900000	29	3	903.0	3.6	60.4	0	4
9895	Inactive	152.230000	11	1	199.0	2.4	17.1	0	1
9904	Active antagonist	274.400000	20	0	466.0	2.600	37.3	1	2
9913	Inactive	311.340000	22	6	435.0	-1.800	102.0	2	6
9948	Inactive	196.240000	15	3	197.0	3.200	17.1	0	1
9963	Inactive	190.120000	13	1	200.0	3.000	37.3	1	5
9985	Inactive	127.230000	9	2	71.0	2.0	12.0	1	1
9989	Inactive	168.230000	12	4	208.0	3.1	37.3	1	2
9993	Inactive	175.000000	8	0	66.9	3.200	0.0	0	1
10005	Inactive	84.080000	6	0	100.0	-1.200	88.2	2	2
10007	Inactive	183.680000	12	2	137.0	2.600	26.0	1	1
10008	Inactive	96.100000	7	0	46.1	2.300	0.0	0	1
10026	Inactive	117.150000	8	4	56.4	1.8	38.7	0	3
10100	Inactive	339.500000	25	9	397.0	4.200	29.5	0	3
10114	Active antagonist	470.700000	34	1	965.0	6.4	74.6	2	4
10129	Inactive	138.250000	10	0	146.0	3.9	0.0	0	0
10140	Inactive	465.600000	33	6	759.0	2.9	127.0	5	6
10168	Inactive	284.220000	21	1	487.0	2.2	112.0	3	6
10187	Inactive	226.230000	17	0	255.0	3.9	60.7	3	3
10194	Inactive	164.200000	12	1	165.0	2.600	37.3	1	2
10206	Inactive	606.700000	45	2	994.0	6.5	61.9	0	8
10209	Inactive	174.200000	13	0	181.0	2.8	40.5	2	2
10212	Inactive	270.280000	20	3	436.0	3.400	48.7	0	4
10215	Inactive	262.260000	20	1	448.0	2.7	65.4	2	3
10226	Inactive	314.230000	21	1	533.0	1.800	175.0	2	8
10230	Inactive	190.210000	14	2	167.0	0.2	102.0	4	6
10236	Inactive	178.140000	13	0	243.0	0.1	74.6	2	4
10241	Inactive	180.200000	14	0	222.0	3.600	17.1	0	1
10252	Inactive	179.170000	13	1	215.0	1.100	66.4	2	3
10255	Inactive	213.230000	15	4	300.0	-1.8	86.6	3	5
10257	Inactive	204.270000	15	3	208.0	1.200	39.3	2	2
10267	Inactive	340.120000	20	6	428.0	-5.6	203.0	7	12
10269	Inactive	236.350000	17	3	223.0	4.9	29.5	1	2
10275	Inactive	191.260000	13	1	170.0	1.9	93.2	2	4
10285	Inactive	143.180000	11	0	133.0	2.600	12.9	0	1
10288	Active antagonist	240.250000	18	0	306.0	4.3	60.7	3	3
10308	Inactive	195.260000	15	0	191.0	3.8	12.0	1	1
10313	Inactive	137.140000	10	1	119.0	0.300	49.3	2	2
10316	Inactive	198.220000	15	2	216.0	3.1	41.1	0	2
10317	Inactive	212.250000	16	2	235.0	2.3	76.8	2	4
10332	Inactive	122.170000	9	0	92.9	0.600	52.0	2	2
10364	Inactive	150.220000	11	1	120.0	3.100	20.2	1	1
10367	Inactive	167.120000	12	2	184.0	0.6	87.5	2	5
10374	Inactive	221.640000	15	2	195.0	2.1	76.7	2	5
10377	Active antagonist	180.240000	13	4	126.0	3.6	40.5	2	2
10387	Inactive	170.590000	11	3	130.0	3.000	26.3	0	2
10404	Inactive	242.400000	12	7	142.0	3.2	133.0	0	6
10409	Inactive	224.380000	16	0	156.0	5.8	17.1	0	1
10413	Inactive	104.100000	7	3	60.0	-0.600	57.5	2	3
10430	Inactive	102.130000	7	2	66.5	1.200	37.3	1	2
10434	Inactive	112.130000	8	0	113.0	0.0	34.1	0	2
10438	Inactive	138.210000	10	2	157.0	2.8	17.1	0	1
10439	Inactive	94.110000	7	0	54.0	0.500	38.9	1	2
10442	Inactive	76.090000	5	2	12.4	-1.000	40.5	2	2
10443	Inactive	67.050000	5	0	82.6	0.4	59.6	1	3
10452	Inactive	120.200000	6	0	26.5	1.3	50.6	0	2
10457	Inactive	174.190000	12	7	135.0	1.000	74.6	2	4
10458	Inactive	244.330000	17	12	192.0	3.700	74.6	2	4
10465	Inactive	270.500000	19	15	190.0	6.900	37.3	1	2
10486	Inactive	92.570000	5	0	25.1	1.8	0.0	0	0
10509	Inactive	196.030000	13	0	209.0	0.1	183.0	0	8
10531	Inactive	583.700000	43	4	1160.0	2.4	118.0	3	6
10541	Inactive	140.070000	8	3	82.4	-0.5	44.8	0	4
10544	Inactive	155.110000	9	4	55.5	-2.4	80.9	4	4
10555	Inactive	90.550000	5	0	41.6	2.3	0.0	0	0
10560	Inactive	90.190000	5	1	19.6	1.8	1.0	1	1
10567	Inactive	126.970000	6	1	59.8	1.3	17.1	0	1
10601	Inactive	128.130000	9	1	150.0	0.1	43.4	0	3
10621	Inactive	610.600000	43	7	940.0	-1.100	234.0	8	15
10624	Inactive	284.250000	19	5	347.0	-1.6	85.8	3	5
10633	Active antagonist	304.500000	22	0	500.0	3.800	37.3	1	2
10634	Active antagonist	290.400000	21	0	470.0	3.500	40.5	2	2
10635	Active antagonist	290.400000	21	0	459.0	3.700	37.3	1	2
10638	Inactive	177.160000	13	0	254.0	0.3	84.2	3	3
10646	Inactive	296.400000	21	3	320.0	4.700	31.8	0	3
10687	Inactive	122.160000	9	0	90.6	2.600	20.2	1	1
10690	Inactive	196.160000	13	5	170.0	-3.4	138.0	6	7
10695	Inactive	134.220000	10	0	94.6	4.000	0.0	0	0
10698	Inactive	136.190000	10	0	99.3	2.7	20.2	1	1
10704	Inactive	135.160000	10	1	133.0	0.800	43.1	1	1
10708	Inactive	210.140000	15	3	297.0	0.300	112.0	3	6
10712	Inactive	342.300000	23	4	382.0	-4.7	190.0	8	11
10718	Inactive	257.240000	19	3	338.0	3.300	86.6	3	4
10721	Inactive	117.150000	9	0	131.0	2.200	23.8	0	1
10722	Inactive	120.150000	9	1	98.7	2.100	17.1	0	1
10723	Inactive	148.205000	11	0	133.0	1.8	20.2	1	1
10724	Inactive	146.190000	11	0	162.0	2.0	17.1	0	1
10758	Inactive	133.150000	10	1	141.0	1.000	44.0	1	2
10767	Inactive	235.320000	17	6	247.0	3.000	29.5	0	3
10770	Inactive	261.360000	19	6	268.0	3.6	38.3	1	3
10782	Inactive	261.360000	19	6	274.0	3.4	29.5	0	3
10783	Inactive	161.650000	9	2	89.1	2.100	41.1	0	2
10789	Inactive	122.120000	9	0	209.0	0.500	37.3	1	2
10795	Inactive	90.120000	6	2	24.7	0.5	18.5	0	2
10797	Inactive	82.100000	6	0	43.2	1.800	13.1	0	1
10831	Inactive	397.500000	29	9	498.0	3.7	79.9	2	5
10832	Inactive	187.200000	14	2	169.0	1.5	76.7	2	5
10836	Inactive	149.230000	11	3	95.0	2.100	12.0	1	1
10843	Inactive	149.190000	11	1	145.0	1.700	29.1	1	1
10855	Inactive	212.250000	16	2	201.0	2.700	76.8	2	4
10867	Inactive	214.330000	15	4	137.0	3.9	25.3	0	1
10883	Inactive	144.170000	10	5	129.0	0.1	43.4	0	3
10886	Inactive	186.290000	13	9	121.0	3.8	26.3	0	2
10890	Inactive	158.240000	11	7	99.7	2.7	26.3	0	2
10898	Inactive	124.960000	4	1	10.0	0.200	20.2	1	1
10900	Inactive	96.940000	4	0	19.2	1.900	0.0	0	0
10907	Inactive	114.230000	8	2	54.9	3.8	0.0	0	0
10908	Inactive	116.160000	8	2	89.2	1.800	26.3	0	2
10928	Inactive	108.520000	6	2	52.8	1.5	26.3	0	2
10931	Inactive	100.120000	7	1	98.6	1.2	37.3	1	2
10943	Inactive	147.000000	8	0	64.9	3.500	0.0	0	0
10944	Inactive	236.480000	12	3	159.0	1.800	58.6	2	3
10949	Inactive	125.130000	9	0	85.0	-0.3	90.7	2	5
10953	Inactive	100.120000	7	0	78.1	-0.300	26.3	0	2
10958	Inactive	103.120000	7	2	53.7	1.4	38.7	0	3
10963	Inactive	89.520000	5	1	51.2	0.200	23.8	0	1
10967	Inactive	114.960000	5	2	15.1	1.5	9.2	0	1
10976	Inactive	116.200000	8	4	43.7	2.300	20.2	1	1
10982	Inactive	129.240000	9	4	59.6	2.3	26.0	1	1
10996	Inactive	103.120000	7	3	47.0	1.3	38.7	0	3
11002	Inactive	146.300000	9	6	37.8	3.4	25.3	0	1
11005	Inactive	228.370000	16	12	155.0	5.300	37.3	1	2
11006	Inactive	226.440000	16	13	92.6	8.300	0.0	0	0
11007	Inactive	352.340000	17	14	123.0	9.600	0.0	0	0
11040	Inactive	104.100000	7	2	69.3	-0.1	46.5	1	3
11043	Inactive	351.120000	16	1	355.0	1.2	95.9	2	5
11061	Active antagonist	327.500000	23	9	313.0	4.7	45.6	0	3
11074	Inactive	161.160000	12	0	213.0	1.300	37.4	0	2
11082	Inactive	216.260000	14	1	318.0	-2.100	109.0	2	5
11087	Inactive	167.120000	12	1	198.0	1.500	83.1	1	4
11088	Inactive	550.200000	24	3	352.0	8.2	18.5	0	2
11089	Inactive	192.120000	14	1	308.0	0.8	80.7	1	5
11093	Inactive	140.610000	9	1	80.6	2.900	0.0	0	0
11101	Inactive	151.120000	11	1	164.0	1.700	62.9	0	3
11104	Inactive	274.270000	20	6	279.0	3.300	54.0	0	5
11112	Inactive	137.140000	10	1	126.0	-0.700	68.0	2	3
11123	Inactive	162.010000	9	0	97.1	2.900	26.0	1	1
11124	Inactive	88.106000	6	2	49.5	0.800	26.3	0	2
11137	Inactive	139.110000	10	0	131.0	2.000	66.0	1	3
11138	Inactive	210.140000	15	3	237.0	0.5	112.0	3	6
11147	Inactive	807.300000	57	50	798.0	21.9	78.9	0	6
11157	Inactive	122.170000	9	2	67.3	0.800	38.0	2	2
11167	Inactive	73.120000	4	0	44.0	0.900	44.4	0	2
11173	Inactive	86.130000	6	1	51.0	1.0	20.2	1	1
11210	Inactive	84.160000	6	1	45.5	2.7	0.0	0	0
11230	Inactive	154.250000	11	1	170.0	2.2	20.2	1	1
11241	Inactive	90.550000	5	1	38.9	2.1	0.0	0	0
11245	Inactive	110.970000	5	0	42.9	2.6	0.0	0	0
11251	Inactive	86.130000	6	1	55.0	0.800	17.1	0	1
11262	Inactive	100.160000	7	2	66.6	1.300	17.1	0	1
11288	Inactive	210.140000	15	3	275.0	0.300	112.0	3	6
11304	Inactive	156.220000	12	0	132.0	4.400	0.0	0	0
11309	Inactive	257.120000	15	0	225.0	5.100	0.0	0	0
11310	Inactive	258.270000	19	4	352.0	3.0	52.6	0	4
11315	Inactive	328.300000	23	3	523.0	2.900	108.0	2	6
11328	Inactive	156.220000	12	0	150.0	4.400	0.0	0	0
11333	Inactive	342.300000	23	5	395.0	-4.300	190.0	8	11
11334	Inactive	163.000000	9	0	97.1	2.800	20.2	1	1
11335	Inactive	122.160000	9	0	80.6	2.400	20.2	1	1
11346	Inactive	165.150000	12	1	197.0	1.300	62.9	0	3
11350	Inactive	494.060000	20	4	319.0	4.3	57.5	2	3
11356	Inactive	152.150000	11	0	155.0	2.000	71.8	1	3
11357	Inactive	121.180000	9	1	80.6	1.700	26.0	1	1
11369	Inactive	149.230000	11	2	99.4	2.700	26.0	1	1
11387	Inactive	156.220000	12	0	132.0	4.300	0.0	0	0
11400	Inactive	165.190000	12	3	159.0	1.800	52.3	1	3
11432	Inactive	84.080000	6	0	38.8	-0.8	56.7	1	3
11443	Inactive	174.160000	13	2	265.0	3.9	58.9	0	4
11450	Inactive	150.220000	11	1	123.0	3.300	20.2	1	1
11463	Inactive	136.230000	10	0	178.0	2.8	0.0	0	0
11474	Inactive	109.130000	8	1	65.5	0.100	33.1	1	2
11487	Inactive	169.220000	13	2	116.0	3.500	12.0	1	1
11499	Inactive	284.180000	19	9	247.0	1.1	168.0	0	10
11505	Inactive	122.160000	9	1	72.6	1.600	20.2	1	1
11507	Inactive	100.200000	7	3	31.0	3.7	0.0	0	0
11509	Inactive	100.160000	7	3	57.2	1.2	17.1	0	1
11529	Inactive	130.180000	9	5	79.0	2.100	26.3	0	2
11534	Inactive	119.950000	4	0	41.2	0.8	23.8	0	1
11552	Inactive	86.130000	6	2	39.2	1.0	17.1	0	1
11560	Inactive	171.030000	8	0	70.8	3.300	0.0	0	0
11568	Inactive	109.130000	8	0	74.9	0.200	46.2	2	2
11569	Inactive	136.150000	10	2	112.0	1.800	26.3	0	2
11571	Inactive	163.000000	9	0	87.1	3.600	20.2	1	1
11579	Inactive	116.110000	8	3	106.0	-0.500	54.4	1	3
11584	Inactive	100.120000	7	3	76.1	1.000	26.3	0	2
11595	Inactive	116.160000	8	3	72.8	0.400	55.1	2	1
11597	Inactive	84.162000	6	3	29.0	3.400	0.0	0	0
11598	Inactive	82.140000	6	3	36.0	2.900	0.0	0	0
11604	Inactive	81.120000	6	2	75.2	1.0	23.8	0	1
11622	Inactive	198.340000	14	10	129.0	5.200	17.1	0	1
11659	Inactive	242.720000	5	0	30.6	3.1	0.0	0	0
11660	Inactive	112.980000	5	0	27.9	2.1	0.0	0	0
11666	Inactive	185.900000	6	0	37.3	3.2	25.3	0	1
11671	Inactive	104.100000	7	1	84.9	-0.400	57.5	2	3
11673	Inactive	123.540000	7	0	85.4	1.3	45.8	0	2
11674	Inactive	143.950000	7	0	86.2	1.6	45.8	0	2
11684	Inactive	116.160000	8	2	94.7	1.5	37.3	1	2
11696	Inactive	149.150000	10	3	115.0	-0.6	86.3	2	4
11701	Inactive	146.140000	10	3	159.0	0.2	74.6	2	4
11722	Inactive	75.070000	5	1	42.9	-0.700	52.3	1	2
11733	Inactive	147.430000	6	1	35.0	2.6	0.0	0	0
11734	Inactive	108.520000	6	1	61.8	0.8	37.3	1	2
11741	Inactive	248.300000	17	2	322.0	1.000	94.6	2	4
11746	Inactive	231.870000	7	2	73.3	1.4	37.3	1	2
11748	Inactive	102.090000	7	2	95.1	0.0	43.4	0	3
11750	Inactive	123.540000	7	1	69.8	1.6	45.8	0	2
11776	Inactive	262.300000	19	3	202.0	4.6	0.0	0	0
11783	Inactive	152.150000	11	0	155.0	1.800	71.8	1	3
11799	Inactive	250.290000	18	6	266.0	2.800	52.6	0	4
11803	Inactive	218.170000	16	0	266.0	2.600	91.6	0	4
11808	Inactive	259.060000	14	0	297.0	1.000	69.3	1	3
11813	Inactive	182.130000	13	0	198.0	2.100	91.6	0	4
11818	Active antagonist	218.170000	16	0	296.0	2.800	91.6	0	4
11830	Inactive	174.160000	13	0	202.0	1.400	58.7	0	3
11843	Inactive	124.140000	9	0	82.9	1.6	40.5	2	2
11850	Inactive	182.170000	12	5	105.0	-3.100	121.0	6	6
11855	Inactive	250.300000	11	0	125.0	5.200	0.0	0	0
11867	Inactive	174.180000	11	1	215.0	0.9	83.0	2	4
11868	Inactive	186.230000	12	1	240.0	1.4	62.8	1	3
11875	Inactive	185.560000	12	1	201.0	2.400	62.9	0	3
11876	Inactive	166.130000	12	1	199.0	-0.100	88.9	1	3
11888	Inactive	162.150000	12	1	213.0	1.800	69.6	0	3
11895	Inactive	170.590000	11	2	147.0	2.400	26.3	0	2
11899	Inactive	192.000000	11	0	159.0	3.100	45.8	0	2
11906	Inactive	161.030000	9	1	83.0	3.200	0.0	0	0
11907	Inactive	119.120000	9	0	135.0	1.600	44.0	1	2
11909	Inactive	121.140000	9	0	103.0	1.7	29.4	0	2
11914	Inactive	152.150000	11	2	138.0	0.600	57.5	2	3
11921	Inactive	171.580000	11	1	146.0	2.500	45.8	0	2
11927	Inactive	143.180000	11	0	133.0	2.500	12.9	0	1
11945	Inactive	174.160000	13	0	202.0	1.800	58.7	0	3
11955	Inactive	136.150000	10	1	119.0	0.200	55.1	2	2
11957	Inactive	136.150000	10	1	110.0	1.7	32.7	0	3
11966	Inactive	194.230000	14	4	187.0	2.8	35.5	0	3
11972	Inactive	151.160000	11	1	147.0	0.700	49.3	2	2
12001	Inactive	132.120000	9	2	114.0	0.2	59.0	0	4
12002	Inactive	314.800000	9	0	94.3	4.300	0.0	0	0
12008	Inactive	142.580000	9	0	94.9	2.400	20.2	1	1
12017	Inactive	127.010000	6	2	28.7	2.400	0.0	0	0
12018	Inactive	128.980000	6	2	32.0	0.8	20.2	1	1
12021	Inactive	90.080000	6	2	44.0	0.5	35.5	0	3
12025	Inactive	85.100000	6	0	69.9	-0.800	29.1	1	1
12028	Inactive	248.360000	18	5	251.0	2.600	32.3	1	2
12035	Inactive	163.200000	10	3	148.0	0.400	67.4	3	4
12046	Inactive	146.140000	10	4	141.0	0.1	74.6	2	4
12051	Inactive	101.150000	7	2	50.0	0.500	20.3	0	1
12053	Inactive	136.190000	10	1	101.0	1.800	20.2	1	1
12059	Inactive	136.190000	10	1	98.9	2.700	20.2	1	1
12062	Inactive	152.150000	11	1	151.0	0.200	89.3	3	4
12069	Inactive	211.130000	15	2	274.0	0.8	120.0	2	6
12076	Inactive	182.130000	13	1	225.0	1.900	109.0	2	5
12078	Inactive	171.580000	11	1	146.0	2.500	45.8	0	2
12087	Inactive	147.130000	11	1	195.0	1.600	61.1	1	3
12088	Inactive	150.130000	11	2	157.0	1.800	54.4	1	3
12091	Inactive	166.130000	12	1	191.0	0.800	88.9	1	3
12100	Inactive	120.190000	9	1	76.1	3.600	0.0	0	0
12101	Inactive	122.160000	9	1	80.6	2.400	20.2	1	1
12104	Inactive	117.150000	9	0	131.0	2.400	23.8	0	1
12111	Inactive	200.230000	15	2	157.0	2.900	40.5	2	2
12120	Inactive	137.180000	10	2	95.3	1.300	35.2	1	2
12124	Inactive	151.160000	11	1	147.0	0.700	49.3	2	2
12127	Inactive	152.150000	11	2	135.0	1.000	46.5	1	3
12130	Inactive	130.190000	9	4	69.5	1.400	32.7	0	3
12148	Inactive	150.180000	11	1	139.0	1.100	55.1	2	1
12150	Inactive	138.160000	10	2	85.3	1.800	29.5	1	2
12160	Inactive	120.190000	9	1	68.1	3.600	0.0	0	0
12161	Inactive	118.180000	9	1	86.2	3.600	0.0	0	0
12163	Inactive	137.560000	9	0	127.0	2.600	23.8	0	1
12170	Inactive	140.140000	10	3	122.0	0.7	39.4	0	3
12185	Inactive	120.166000	7	3	62.7	0.800	27.3	1	3
12198	Inactive	160.170000	11	5	153.0	0.700	52.6	0	4
12209	Inactive	130.180000	9	4	88.9	2.100	26.3	0	2
12228	Inactive	57.050000	4	0	44.0	1.1	29.4	0	2
12232	Inactive	94.200000	4	1	6.0	1.800	50.6	0	2
12244	Inactive	83.130000	6	1	65.3	1.100	23.8	0	1
12251	Inactive	90.080000	6	2	50.0	-0.3	46.5	1	3
12252	Inactive	91.066000	6	1	47.2	-0.400	66.0	1	3
12257	Inactive	88.110000	6	2	40.8	0.900	26.3	0	2
12262	Inactive	104.150000	7	2	39.3	0.100	40.5	2	2
12266	Inactive	96.130000	7	0	53.2	2.200	13.1	0	1
12276	Inactive	128.130000	10	0	180.0	0.800	47.6	0	2
12281	Inactive	162.010000	9	0	87.1	2.900	26.0	1	1
12296	Inactive	102.170000	7	3	33.2	1.6	20.2	1	1
12301	Inactive	104.100000	7	3	60.0	0.0	46.5	1	3
12302	Inactive	103.120000	7	2	57.2	1.500	45.8	0	2
12308	Inactive	138.990000	5	2	16.4	0.7	20.2	1	1
12328	Inactive	160.170000	11	6	141.0	0.700	63.6	1	4
12329	Inactive	174.190000	12	7	135.0	1.000	52.6	0	4
12332	Inactive	115.170000	8	4	70.9	1.300	43.1	1	1
12342	Inactive	88.070000	6	0	45.5	-0.900	58.2	2	2
12344	Inactive	130.180000	9	4	86.9	2.200	37.3	1	2
12364	Inactive	144.170000	10	5	118.0	-1.200	86.2	2	2
12366	Inactive	284.500000	20	16	202.0	7.8	26.3	0	2
12368	Inactive	243.970000	8	5	31.5	3.2	0.0	0	0
12372	Inactive	111.180000	8	4	77.6	2.200	23.8	0	1
12374	Inactive	118.170000	8	5	31.5	0.3	40.5	2	2
12375	Inactive	118.170000	8	5	31.5	0.700	18.5	0	2
12377	Inactive	150.300000	8	5	31.5	2.7	50.6	0	2
12388	Inactive	184.360000	13	10	66.1	6.600	0.0	0	0
12389	Inactive	198.390000	14	11	74.0	7.200	0.0	0	0
12391	Inactive	212.410000	15	12	84.2	7.700	0.0	0	0
12395	Inactive	224.420000	16	13	126.0	8.900	0.0	0	0
12397	Inactive	228.410000	16	13	112.0	6.800	20.2	1	1
12398	Inactive	240.500000	17	14	103.0	8.800	0.0	0	0
12418	Inactive	167.800000	6	0	35.3	2.7	0.0	0	0
12433	Inactive	217.840000	6	1	60.6	1.5	37.3	1	2
12443	Inactive	463.700000	15	0	291.0	4.1	43.4	0	3
12463	Inactive	215.900000	10	0	102.0	4.600	0.0	0	0
12468	Inactive	215.900000	10	0	104.0	4.700	0.0	0	0
12471	Inactive	196.500000	10	0	108.0	3.700	26.0	1	1
12478	Inactive	281.300000	20	4	305.0	0.9	57.2	0	5
12512	Inactive	102.170000	7	2	42.6	1.4	9.2	0	1
12527	Inactive	212.070000	7	4	27.4	4.200	0.0	0	0
12530	Inactive	214.340000	15	11	144.0	4.700	37.3	1	2
12532	Inactive	265.500000	19	15	201.0	8.000	23.8	0	1
12542	Inactive	77.060000	5	1	44.9	-1.000	43.1	1	2
12555	Inactive	309.400000	23	7	344.0	3.9	30.3	0	3
12560	Inactive	733.900000	51	7	1180.0	2.700	194.0	5	14
12566	Inactive	168.230000	13	1	136.0	4.600	0.0	0	0
12570	Inactive	136.190000	10	2	90.7	2.900	20.2	1	1
12572	Inactive	240.260000	17	2	306.0	0.6	67.7	0	4
12573	Inactive	178.980000	9	0	79.1	3.1	0.0	0	0
12574	Inactive	249.010000	10	0	134.0	2.900	45.8	0	2
12576	Inactive	166.130000	12	1	199.0	0.800	88.9	1	3
12582	Inactive	126.200000	9	4	103.0	2.3	17.1	0	1
12586	Inactive	74.080000	5	0	24.1	-0.400	18.5	0	2
12594	Inactive	368.500000	25	2	721.0	2.800	89.0	1	5
12597	Inactive	146.140000	10	0	122.0	-1.400	58.9	2	4
12604	Inactive	361.400000	26	10	526.0	3.1	65.1	0	6
12613	Inactive	172.260000	12	6	128.0	3.1	26.3	0	2
12620	Inactive	326.600000	23	20	190.0	10.500	20.2	1	1
12628	Inactive	296.390000	20	3	416.0	2.900	83.6	2	3
12635	Inactive	128.090000	10	0	289.0	-0.2	95.2	0	4
12675	Inactive	288.030000	17	2	250.0	4.500	0.0	0	12
12681	Inactive	160.170000	11	4	171.0	0.700	74.6	2	4
12694	Inactive	127.950000	6	1	62.6	0.200	43.1	1	1
12699	Inactive	103.080000	7	0	90.9	0.000	75.8	1	3
12703	Inactive	115.170000	8	2	76.6	0.300	20.3	0	1
12713	Inactive	198.300000	14	8	185.0	4.500	26.3	0	2
12715	Inactive	116.160000	8	2	82.5	0.3	55.1	2	1
12729	Inactive	212.330000	15	11	164.0	4.600	26.3	0	2
12733	Inactive	124.630000	6	3	23.5	1.8	25.3	0	1
12734	Inactive	126.200000	9	2	101.0	2.6	24.7	0	2
12736	Inactive	230.300000	16	11	179.0	3.200	74.6	2	4
12742	Inactive	207.150000	10	7	52.7	5.400	0.0	0	0
12744	Inactive	235.200000	12	9	71.4	6.500	0.0	0	0
12748	Inactive	99.160000	6	0	46.8	1.000	41.1	0	2
12749	Inactive	82.100000	6	0	44.8	0.200	28.7	1	1
12756	Inactive	114.140000	8	1	98.7	0.700	26.3	0	2
12769	Inactive	136.190000	10	0	111.0	2.700	20.2	1	1
12777	Inactive	142.200000	10	2	120.0	1.9	26.3	0	2
12793	Inactive	174.090000	11	2	158.0	0.3	66.8	2	4
12810	Inactive	170.250000	12	4	143.0	2.500	26.3	0	2
12813	Inactive	170.250000	12	5	143.0	2.700	26.3	0	2
12860	Inactive	204.350000	15	3	133.0	5.3	0.0	0	0
12898	Active antagonist	347.300000	19	5	393.0	3.900	74.3	0	6
12902	Inactive	262.400000	19	3	273.0	6.600	20.2	1	1
12938	Inactive	336.300000	25	3	576.0	3.300	83.6	1	4
12958	Inactive	124.080000	7	2	82.2	-0.700	35.5	0	3
12967	Inactive	117.110000	8	1	103.0	0.200	75.8	1	3
12968	Inactive	189.320000	12	6	122.0	3.200	45.6	0	2
12971	Inactive	124.990000	6	2	42.8	2.1	0.0	0	0
12977	Inactive	138.100000	8	4	44.5	0.3	38.7	1	3
12989	Inactive	146.180000	10	6	90.9	0.6	35.5	0	3
12998	Inactive	158.190000	11	8	89.5	1.3	27.7	0	3
13000	Inactive	263.260000	14	11	91.2	7.600	0.0	0	0
13032	Inactive	135.210000	10	2	82.7	2.500	12.0	1	1
13081	Inactive	342.900000	18	8	263.0	5.300	101.0	0	5
13097	Inactive	278.300000	20	3	281.0	2.800	17.1	0	1
13118	Active agonist	360.280000	26	5	601.0	1.7	195.0	2	8
13134	Inactive	126.050000	7	2	81.7	-1.200	55.8	1	4
