PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_SCORE, ,Ratio Activity,Ratio Potency (uM),Ratio Efficacy (%)
144208378,62969,0,inactive,inactive,,0
144204347,62978,0,inactive,inactive,,0
144204263,62999,0,inactive,inactive,,0
144206676,63002,0,inactive,inactive,,0
144205118,63047,20,active agonist,active agonist,0.0189959,90.6771
144207117,63049,20,active agonist,active agonist,0.00881713,69.4628
144205933,64184,0,inactive,inactive,,0
144205518,64517,0,inactive,inactive,,0
144204316,64646,0,inactive,inactive,,0
144206016,64647,0,inactive,inactive,,0
144205128,64710,0,inactive,inactive,,0
144205093,64715,48,active antagonist,active antagonist,23.9145,-59.2004
144204061,64722,0,inactive,inactive,,0
144204143,64740,0,inactive,inactive,,0
144206431,64761,0,inactive,inactive,,0
144205001,64764,0,inactive,inactive,,0
144212668,64772,0,inactive,inactive,,0
144205074,64782,0,inactive,inactive,,0
144211959,64805,0,inactive,inactive,,0
144212287,64819,0,inactive,inactive,,0
144211566,64832,0,inactive,inactive,,0
144211555,64865,0,inactive,inactive,,0
144203666,64927,0,inactive,inactive,,0
144207628,64947,0,inactive,inactive,,0
144206602,64949,20,active agonist,active agonist,11.9856,75.6215
144207281,64961,0,inactive,inactive,,0
144205875,65057,56,active antagonist,active antagonist,23.0141,-159.729
144213767,65064,0,inactive,inactive,,0
144210965,65067,20,active agonist,active agonist,23.1684,97.2575
144210164,65275,0,inactive,inactive,,0
144207140,65280,0,inactive,inactive,,0
144204863,65326,0,inactive,inactive,,0
144203680,65327,0,inactive,inactive,,0
144206565,65332,0,inactive,inactive,,0
144208216,65340,0,inactive,inactive,,0
144204812,65341,0,inactive,inactive,,0
144213830,65360,0,inactive,inactive,,0
144206863,65394,0,inactive,inactive,,0
144211252,65420,0,inactive,inactive,,0
144203971,65464,0,inactive,inactive,,0
144205357,65477,0,inactive,inactive,,0
144212784,65478,20,active agonist,active agonist,0.0315719,95.9737
144204216,65483,0,inactive,inactive,,0
144206432,65494,0,inactive,inactive,,0
144204222,65495,0,inactive,inactive,,0
144210129,65522,0,inactive,inactive,,0
144213801,65552,55,active antagonist,active antagonist,8.53566,-94.3153
144210143,65575,0,inactive,inactive,,0
144205536,65584,0,inactive,inactive,,0
144205465,65596,0,inactive,inactive,,0
144205405,65600,0,inactive,inactive,,0
144205347,65614,0,inactive,inactive,,0
144205457,65620,54,active antagonist,active antagonist,23.0141,-136.439
144206324,65628,0,inactive,inactive,,0
144205409,65630,0,inactive,inactive,,0
144206727,65632,0,inactive,inactive,,0
144205704,65659,0,inactive,inactive,,0
144206174,65681,0,inactive,inactive,,0
144205360,65682,0,inactive,inactive,,0
144205411,65684,0,inactive,inactive,,0
144203576,65708,0,inactive,inactive,,0
144207061,65709,0,inactive,inactive,,0
144203608,65758,51,active antagonist,active antagonist,6.00704,-53.9623
144205307,65760,0,inactive,inactive,,0
144204528,65768,0,inactive,inactive,,0
144205317,65770,0,inactive,inactive,,0
144206316,65781,0,inactive,inactive,,0
144205705,65784,0,inactive,inactive,,0
144205413,65790,0,inactive,inactive,,0
144206626,65800,0,inactive,inactive,,0
144204473,65854,0,inactive,inactive,,0
144206832,65870,0,inactive,inactive,,0
144207143,65889,0,inactive,inactive,,0
144205728,65894,61,active antagonist,active antagonist,9.89298,-145.017
144206216,65906,0,inactive,inactive,,0
144205308,65940,0,inactive,inactive,,0
144205418,65944,0,inactive,inactive,,0
144205788,65947,20,active agonist,active agonist,10.6822,65.8723
144206084,65957,0,inactive,inactive,,0
144206082,65958,0,inactive,inactive,,0
144204272,65981,0,inactive,inactive,,0
144204826,66007,0,inactive,inactive,,0
144209911,66011,0,inactive,inactive,,0
144209727,66041,0,inactive,inactive,,0
144204969,66061,0,inactive,inactive,,0
144203970,66063,0,inactive,inactive,,0
144210053,66068,0,inactive,inactive,,0
144204828,66069,0,inactive,inactive,,0
144204977,66070,0,inactive,inactive,,0
144204785,66091,0,inactive,inactive,,0
144211074,66094,0,inactive,inactive,,0
144211384,66117,0,inactive,inactive,,0
144206409,66124,0,inactive,inactive,,0
144210518,66166,50,active antagonist,active antagonist,36.0216,-125.559
144208347,66172,0,inactive,inactive,,0
144211352,66187,0,inactive,inactive,,0
144210963,66204,0,inactive,inactive,,0
144211136,66207,0,inactive,inactive,,0
144207325,66245,0,inactive,inactive,,0
144206271,66251,0,inactive,inactive,,0
144206417,66264,0,inactive,inactive,,0
144211850,66308,0,inactive,inactive,,0
144209997,66320,0,inactive,inactive,,0
144211370,66357,0,inactive,inactive,,0
144204943,66377,0,inactive,inactive,,0
144203569,66435,0,inactive,inactive,,0
144208396,66449,0,inactive,inactive,,0
144211902,66491,0,inactive,inactive,,0
144208898,66494,0,inactive,inactive,,0
144211589,66573,54,active antagonist,active antagonist,1.2781,-48.1031
144212566,66598,0,inactive,inactive,,0
144211718,66609,47,active antagonist,active antagonist,21.8724,-37.9173
144212395,66623,0,inactive,inactive,,0
144212316,66636,20,active agonist,active agonist,51.8676,72.2687
144211598,66638,0,inactive,inactive,,0
144213109,66666,0,inactive,inactive,,0
144212823,66678,0,inactive,inactive,,0
144213536,66688,0,inactive,inactive,,0
144213786,66743,0,inactive,inactive,,0
144211700,66755,0,inactive,inactive,,0
144212789,66760,0,inactive,inactive,,0
144211913,66793,0,inactive,inactive,,0
144212591,66826,0,inactive,inactive,,0
144206312,66829,0,inactive,inactive,,0
144211073,66854,0,inactive,inactive,,0
144211238,66858,0,inactive,inactive,,0
144211100,66885,0,inactive,inactive,,0
144205318,66909,0,inactive,inactive,,0
144207944,66912,0,inactive,inactive,,0
144212739,66932,0,inactive,inactive,,0
144210422,67000,0,inactive,inactive,,0
144212554,67005,0,inactive,inactive,,0
144212537,67045,0,inactive,inactive,,0
144212582,67054,0,inactive,inactive,,0
144208419,67058,0,inactive,inactive,,0
144212015,67060,0,inactive,inactive,,0
144212119,67065,0,inactive,inactive,,0
144212213,67123,0,inactive,inactive,,0
144207669,67151,0,inactive,inactive,,0
144208722,67172,51,active antagonist,active antagonist,22.7392,-93.1899
144213310,67174,0,inactive,inactive,,0
144212420,67215,50,active antagonist,active antagonist,7.3265,-47.9269
144211967,67236,0,inactive,inactive,,0
144211310,67284,0,inactive,inactive,,0
144207721,67299,0,inactive,inactive,,0
144203974,67313,0,inactive,inactive,,0
144211619,67329,0,inactive,inactive,,0
144207860,67349,0,inactive,inactive,,0
144212255,67350,0,inactive,inactive,,0
144205159,67406,0,inactive,inactive,,0
144210976,67437,0,inactive,inactive,,0
144203984,67533,0,inactive,inactive,,0
144212790,67535,0,inactive,inactive,,0
144210712,67542,0,inactive,inactive,,0
144210110,67579,0,inactive,inactive,,0
144210019,67589,0,inactive,inactive,,0
144205715,67678,0,inactive,inactive,,0
144205485,67686,0,inactive,inactive,,0
144210022,67688,0,inactive,inactive,,0
144210933,67818,0,inactive,inactive,,0
144210698,67821,0,inactive,inactive,,0
144207214,67955,0,inactive,inactive,,0
144207886,67967,0,inactive,inactive,,0
144212439,68023,0,inactive,inactive,,0
144205478,68089,0,inactive,inactive,,0
144205057,68093,0,inactive,inactive,,0
144210033,68119,0,inactive,inactive,,0
144204465,68186,0,inactive,inactive,,0
144208147,68191,0,inactive,inactive,,0
144210121,68226,20,active agonist,active agonist,2.21615,64.1745
144210039,68236,0,inactive,inactive,,0
144208409,68289,0,inactive,inactive,,0
144210040,68297,56,active antagonist,active antagonist,0.164522,-36.4572
144205183,68310,0,inactive,inactive,,0
144205301,68313,0,inactive,inactive,,0
144205434,68363,0,inactive,inactive,,0
144204016,68385,0,inactive,inactive,,0
144210047,68526,0,inactive,inactive,,0
144212378,68527,0,inactive,inactive,,0
144212136,68539,0,inactive,inactive,,0
144206684,68549,0,inactive,inactive,,0
144204146,68552,0,inactive,inactive,,0
144213948,68570,68,active antagonist,active antagonist,2.31713,-127.079
144204469,68600,0,inactive,inactive,,0
144204517,68601,0,inactive,inactive,,0
144205937,68610,0,inactive,inactive,,0
144206705,68624,0,inactive,inactive,,0
144204781,68626,0,inactive,inactive,,0
144205868,68651,0,inactive,inactive,,0
144206577,68654,0,inactive,inactive,,0
144205389,68662,0,inactive,inactive,,0
144205426,68664,0,inactive,inactive,,0
144205365,68706,0,inactive,inactive,,0
144203805,68712,49,active antagonist,active antagonist,20.5113,-62.5838
144204537,68713,0,inactive,inactive,,0
144204496,68736,0,inactive,inactive,,0
144205292,68740,0,inactive,inactive,,0
144205724,68770,0,inactive,inactive,,0
144206983,68781,0,inactive,inactive,,0
144205361,68835,0,inactive,inactive,,0
144205603,68841,0,inactive,inactive,,0
144204273,68844,0,inactive,inactive,,0
144205576,68848,0,inactive,inactive,,0
144204529,68872,0,inactive,inactive,,0
144205769,68873,71,active antagonist,active antagonist,1.15344,-119.522
144205381,68907,0,inactive,inactive,,0
144205362,68909,49,active antagonist,active antagonist,23.0141,-64.0049
144204538,68928,0,inactive,inactive,,0
144205314,68940,0,inactive,inactive,,0
144205432,68942,0,inactive,inactive,,0
144205533,68943,0,inactive,inactive,,0
144205410,68947,54,active antagonist,active antagonist,11.3152,-88.5773
144208097,69026,0,inactive,inactive,,0
144207646,69027,0,inactive,inactive,,0
144212933,69091,0,inactive,inactive,,0
144206202,69092,0,inactive,inactive,,0
144213742,69144,0,inactive,inactive,,0
144207748,69150,0,inactive,inactive,,0
144205852,69188,0,inactive,inactive,,0
144211925,69229,0,inactive,inactive,,0
144212318,69297,0,inactive,inactive,,0
144205042,69301,0,inactive,inactive,,0
144212416,69311,0,inactive,inactive,,0
144208236,69317,0,inactive,inactive,,0
144211392,69413,0,inactive,inactive,,0
144211547,69508,0,inactive,inactive,,0
144210837,69537,0,inactive,inactive,,0
144204530,69588,0,inactive,inactive,,0
144205367,69594,0,inactive,inactive,,0
144210715,69619,0,inactive,inactive,,0
144211762,69627,0,inactive,inactive,,0
144211837,69685,0,inactive,inactive,,0
144211072,69705,0,inactive,inactive,,0
144213984,69779,0,inactive,inactive,,0
144210067,69819,0,inactive,inactive,,0
144213670,69861,0,inactive,inactive,,0
144212986,69885,0,inactive,inactive,,0
144210144,69908,49,active antagonist,active antagonist,9.2348,-45.9713
144207914,69917,0,inactive,inactive,,0
144211778,69985,0,inactive,inactive,,0
144211811,69990,0,inactive,inactive,,0
144212184,70014,0,inactive,inactive,,0
144208367,70038,0,inactive,inactive,,0
144212801,70151,0,inactive,inactive,,0
144211858,70213,0,inactive,inactive,,0
144212362,70223,0,inactive,inactive,,0
144211835,70248,0,inactive,inactive,,0
144211802,70262,0,inactive,inactive,,0
144213869,70308,0,inactive,inactive,,0
144210150,70315,0,inactive,inactive,,0
144207650,70324,0,inactive,inactive,,0
144211779,70355,0,inactive,inactive,,0
144205376,70374,0,inactive,inactive,,0
144212311,70381,0,inactive,inactive,,0
144210178,70425,0,inactive,inactive,,0
144210152,70438,0,inactive,inactive,,0
144207990,70452,0,inactive,inactive,,0
144211255,70613,49,active antagonist,active antagonist,33.3603,-101.398
144209918,70700,0,inactive,inactive,,0
144211200,70724,0,inactive,inactive,,0
144212242,70754,0,inactive,inactive,,0
144212128,70755,0,inactive,inactive,,0
144213937,70763,0,inactive,inactive,,0
144212262,70801,0,inactive,inactive,,0
144212463,70807,0,inactive,inactive,,0
144211567,70811,56,active antagonist,active antagonist,3.74309,-75.2019
144209134,70837,0,inactive,inactive,,0
144205450,70846,0,inactive,inactive,,0
144204915,70912,0,inactive,inactive,,0
144205861,70914,0,inactive,inactive,,0
144211924,70916,0,inactive,inactive,,0
144212308,70962,0,inactive,inactive,,0
144209998,71027,0,inactive,inactive,,0
144204821,71077,0,inactive,inactive,,0
144206685,71113,0,inactive,inactive,,0
144205403,71116,0,inactive,inactive,,0
144205532,71128,0,inactive,inactive,,0
144213342,71157,0,inactive,inactive,,0
144204107,71172,0,inactive,inactive,,0
144204382,71188,0,inactive,inactive,,0
144205695,71208,0,inactive,inactive,,0
144205407,71234,0,inactive,inactive,,0
144210696,71245,0,inactive,inactive,,0
144206671,71264,0,inactive,inactive,,0
144205354,71267,0,inactive,inactive,,0
144206442,71285,0,inactive,inactive,,0
144206556,71310,0,inactive,inactive,,0
144205437,71321,0,inactive,inactive,,0
144205731,71329,20,active agonist,active agonist,7.56242,56.4725
144205733,71339,0,inactive,inactive,,0
144206605,71346,0,inactive,inactive,,0
144207159,71360,0,inactive,inactive,,0
144205809,71384,0,inactive,inactive,,0
144206244,71386,20,active agonist,active agonist,0.0162927,130.022
144203761,71398,0,inactive,inactive,,0
144203862,71399,0,inactive,inactive,,0
144203710,71401,0,inactive,inactive,,0
144210012,71404,0,inactive,inactive,,0
144204174,71412,0,inactive,inactive,,0
144206122,71413,0,inactive,inactive,,0
144204426,71414,20,active agonist,active agonist,0.0106822,75.744
144204757,71417,0,inactive,inactive,,0
144206870,71467,0,inactive,inactive,,0
144206581,71470,20,active agonist,active agonist,0.00648625,75.389
144205943,71484,0,inactive,inactive,,0
144213736,71485,0,inactive,inactive,,0
144204226,71486,0,inactive,inactive,,0
144205793,71489,0,inactive,inactive,,0
144205325,71518,0,inactive,inactive,,0
144205247,71563,0,inactive,inactive,,0
144211823,71577,0,inactive,inactive,,0
144206704,71587,0,inactive,inactive,,0
144210149,71593,0,inactive,inactive,,0
144204052,71611,0,inactive,inactive,,0
144205794,71616,0,inactive,inactive,,0
144205392,71643,0,inactive,inactive,,0
144208128,71645,0,inactive,inactive,,0
144205851,71648,0,inactive,inactive,,0
144204396,71651,0,inactive,inactive,,0
144205916,71668,0,inactive,inactive,,0
144205441,71671,0,inactive,inactive,,0
144205443,71693,0,inactive,inactive,,0
144206066,71734,0,inactive,inactive,,0
144204252,71764,0,inactive,inactive,,0
144204261,71771,0,inactive,inactive,,0
144206205,71773,0,inactive,inactive,,0
144211224,71777,0,inactive,inactive,,0
144206854,71793,0,inactive,inactive,,0
144205676,71808,0,inactive,inactive,,0
144206825,71809,0,inactive,inactive,,0
144205463,71818,0,inactive,inactive,,0
144205352,71821,20,active agonist,active agonist,0.636298,56.9467
144204521,71827,0,inactive,inactive,,0
144207594,71833,20,active agonist,active agonist,45.6372,52.634
144206889,71837,0,inactive,inactive,,0
144205479,71839,0,inactive,inactive,,0
144205475,71840,0,inactive,inactive,,0
144205694,71873,0,inactive,inactive,,0
144206458,71884,0,inactive,inactive,,0
144206675,71890,0,inactive,inactive,,0
144205366,71894,48,active antagonist,active antagonist,18.9959,-52.629
144205539,71895,0,inactive,inactive,,0
144206859,71900,0,inactive,inactive,,0
144205648,71905,0,inactive,inactive,,0
144205800,71916,0,inactive,inactive,,0
144205687,71957,0,inactive,inactive,,0
144206363,71961,0,inactive,inactive,,0
144205547,71986,0,inactive,inactive,,0
144206457,71992,0,inactive,inactive,,0
144206827,72004,0,inactive,inactive,,0
144203690,72016,0,inactive,inactive,,0
144212525,72060,0,inactive,inactive,,0
144205482,72068,0,inactive,inactive,,0
144205383,72073,0,inactive,inactive,,0
144206925,72081,0,inactive,inactive,,0
144206309,72120,0,inactive,inactive,,0
144203815,72124,0,inactive,inactive,,0
144204937,72139,20,active agonist,active agonist,18.9959,65.7044
144205315,72146,0,inactive,inactive,,0
144206157,72159,0,inactive,inactive,,0
144206012,72179,0,inactive,inactive,,0
144203652,72276,0,inactive,inactive,,0
144211777,72700,0,inactive,inactive,,0
144207297,72884,0,inactive,inactive,,0
144211938,72921,0,inactive,inactive,,0
144204973,73111,0,inactive,inactive,,0
144212159,73281,0,inactive,inactive,,0
144208398,73282,0,inactive,inactive,,0
144206061,73303,0,inactive,inactive,,0
144213464,73339,0,inactive,inactive,,0
144206002,73356,0,inactive,inactive,,0
144211574,73539,0,inactive,inactive,,0
57,73665,45,active antagonist,active antagonist,58.83975,-59.74055
144208886,73670,0,inactive,inactive,,0
144213405,73674,0,inactive,inactive,,0
144211553,73764,0,inactive,inactive,,0
144211659,73791,0,inactive,inactive,,0
144212278,73812,0,inactive,inactive,,0
144210163,73848,0,inactive,inactive,,0
144207742,73851,0,inactive,inactive,,0
144211768,73854,0,inactive,inactive,,0
144211755,73917,0,inactive,inactive,,0
144204028,73957,0,inactive,inactive,,0
144210156,74062,0,inactive,inactive,,0
144208042,74080,0,inactive,inactive,,0
144208248,74189,0,inactive,inactive,,0
144213866,74195,0,inactive,inactive,,0
144212466,74236,0,inactive,inactive,,0
144211584,74266,0,inactive,inactive,,0
144213849,74282,0,inactive,inactive,,0
144205716,74325,0,inactive,inactive,,0
144207441,74348,0,inactive,inactive,,0
144212085,74448,0,inactive,inactive,,0
144214044,74483,0,inactive,inactive,,0
144207730,74563,0,inactive,inactive,,0
144211194,74574,0,inactive,inactive,,0
144211438,74651,0,inactive,inactive,,0
144212836,74695,0,inactive,inactive,,0
144213144,74710,0,inactive,inactive,,0
144207063,74724,0,inactive,inactive,,0
144211821,74745,0,inactive,inactive,,0
144208058,74791,0,inactive,inactive,,0
144210010,74828,0,inactive,inactive,,0
144210154,74867,48,active antagonist,active antagonist,27.3741,-66.5837
144212956,74879,0,inactive,inactive,,0
144212901,74887,0,inactive,inactive,,0
144210926,74888,0,inactive,inactive,,0
144212412,74904,0,inactive,inactive,,0
144213924,74978,0,inactive,inactive,,0
144209970,75050,0,inactive,inactive,,0
144210924,75066,0,inactive,inactive,,0
144207245,75103,0,inactive,inactive,,0
144212038,75171,0,inactive,inactive,,0
144207188,75195,56,active antagonist,active antagonist,9.16208,-102.638
144211441,75227,0,inactive,inactive,,0
